web-scraper-order,web-scraper-start-url,link,link-href,details,etat,adresse,prix,image_lien-src
"1708074018-453","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","CONGÉLATEUR 300LITRES BEKO VERTICAL 6TIROIRS PLAQ ALU SILVER
Neuf
Plateau,
Dakar

mardi, 00:02

279 000 F Cfa

776096472

776096472","https://www.expat-dakar.com/annonce/congelateur-300litres-beko-vertical-6tiroirs-plaq-alu-silver-6002778","CONGÉLATEUR 300LITRES BEKO VERTICAL 6TIROIRS PLAQ ALU SILVER","Neuf","Plateau

Dakar","279 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4ab2c65b3c09d5ea141a3d5ce49da691/-/horizon-files-prod/ed/picture/qm5pkwn9/c123cbb2f9086cc86a1caec01b9ce70080f8327d.jpg"
"1708074021-454","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","Congelateur vertical
D'occasion
Liberte 6 extension,
Dakar

mardi, 07:59

180 000 F Cfa

786060324","https://www.expat-dakar.com/annonce/congelateur-vertical-6002694","Congelateur vertical","D'occasion","Liberte 6 extension

Dakar","180 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/325339d4d495dbad9df5bba3637a9159/-/horizon-files-prod/ed/picture/qwe296r6/8625900d9e77afb11d907d828eaaa099474e6c3d.jpg"
"1708074024-455","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","FRIGO BAR 2 PORTE ELECTRON
Neuf
Plateau,
Dakar

3. août '23, 08:40

Vendeur vérifié

105 000 F Cfa

125 000 F Cfa

Économisez 16%

775267261

338423746","https://www.expat-dakar.com/annonce/frigo-bar-2-porte-electron-5706303","FRIGO BAR 2 PORTE ELECTRON","Neuf","Plateau

Dakar","105 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/844f9a1639a8884e95f88079a89a44f3/-/horizon-files-prod/ed/picture/q0g28eed/0d2f3942a30594afad5525fd1a0605210125a6d6.jpg"
"1708074027-456","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","Frigo à bon état

Ouakam,
Dakar

mardi, 08:47

70 000 F Cfa

781457860","https://www.expat-dakar.com/annonce/frigo-a-bon-etat-6002749","Frigo à bon état","","Ouakam

Dakar","70 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a6ff90266e62216357ef81107a89d30/-/horizon-files-prod/ed/picture/qngxkqj9/6e1ad7733b86c4ce57c43adf7ee64d5550f3497e.jpg"
"1708074030-457","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","Congélateur 300L à vendre
D'occasion
Guediawaye,
Dakar

mardi, 11:31

200 000 F Cfa

776426090","https://www.expat-dakar.com/annonce/congelateur-300l-a-vendre-5999616","Congélateur 300L à vendre","D'occasion","Guediawaye

Dakar","200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/074bf4424b52d7de131026aa4423f63c/-/horizon-files-prod/ed/picture/qpd658zv/ea1fd676273073bc6f7aa3d0b0384975b8ef8dff.jpg"
"1708074033-458","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","Congélateur astech ch280
Neuf
Plateau,
Dakar

mardi, 12:47

149 900 F Cfa

772828509","https://www.expat-dakar.com/annonce/congelateur-astech-ch280-5995794","Congélateur astech ch280","Neuf","Plateau

Dakar","149 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/340b80353a430b3abd3e824cf19699a5/-/horizon-files-prod/ed/picture/qwe29zmz/aef57b7fa9865a091a0128f2bd8d317ece2ce023.jpg"
"1708074037-459","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","Réfrigérateur Technolux 5 tiroirs À+
Neuf
Plateau,
Dakar

mardi, 13:51

250 000 F Cfa

778885555","https://www.expat-dakar.com/annonce/refrigerateur-technolux-5-tiroirs-a-4862185","Réfrigérateur Technolux 5 tiroirs À+","Neuf","Plateau

Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6f3985272055ff5effe62fa6009dddf6/-/horizon-files-prod/ed/picture/q5mk2jg/274504979eecd02ccff4369e05f8cf32b05a8671.jpg"
"1708074040-460","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=5","Réfrigérateur express cool
Venant
Mamelles,
Dakar

mardi, 14:57

776576449

772188366

338609613","https://www.expat-dakar.com/annonce/refrigerateur-express-cool-6003260","Réfrigérateur express cool","Venant","Mamelles

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/768c6d25ddb491d52229293d2d6436c5/-/horizon-files-prod/ed/picture/qpd65e82/1a4bb7c8885714210b447c7e3745624660b6c1e6.jpg"
"1708074046-461","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=4","CONGÉLATEUR HAIER 700L
D'occasion
Sicap Sacré-cœur,
Dakar

mercredi, 08:28

300 000 F Cfa

784733829","https://www.expat-dakar.com/annonce/congelateur-haier-700l-6003503","CONGÉLATEUR HAIER 700L","D'occasion","Sicap Sacré-cœur

Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b2fb2b70ad77e6e5805160b36f886beb/-/horizon-files-prod/ed/picture/q0gwxjqz/0e087c4a39011a0272e75c406ead57199789714b.jpg"
"1708074049-462","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=4","Réfrigérateur bar vitrine
Venant
Colobane,
Dakar

mercredi, 12:44

110 000 F Cfa

763762042","https://www.expat-dakar.com/annonce/refrigerateur-bar-vitrine-6003905","Réfrigérateur bar vitrine","Venant","Colobane

Dakar","110 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7aa5658634e2da5e06ac56730aa591a1/-/horizon-files-prod/ed/picture/qngxk6qe/c14c8dea47756bd25482cbd9449585f953733a18.jpg"
"1708074052-463","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=4","Side by side avec fontaine inox
Neuf
Colobane,
Dakar

mercredi, 13:10

650 000 F Cfa

763762042","https://www.expat-dakar.com/annonce/side-by-side-avec-fontaine-inox-6003925","Side by side avec fontaine inox","Neuf","Colobane

Dakar","650 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d19b7ae5badaf7ca719cb25c92fb85c5/-/horizon-files-prod/ed/picture/q0gwxrj6/f36635eb2d88e50bb28dbc179157b82781a84755.jpg"
"1708074055-464","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=4","JUICE MAKER NIKAI NJ9600 NOIR METAL
Neuf
Plateau,
Dakar

mercredi, 13:10

Vendeur vérifié

50 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/juice-maker-nikai-nj9600-noir-metal-5551092","JUICE MAKER NIKAI NJ9600 NOIR METAL","Neuf","Plateau

Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e85c9b4bddd4a9c866f896d9a94a00da/-/horizon-files-prod/ed/picture/q9mmzrjn/4ed117c23b39aa74c923adc28677511a33d9c844.png"
"1708074058-465","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=4","Réfrigérateur bar
Neuf
Plateau,
Dakar

mercredi, 13:29

Vendeur vérifié

90 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/refrigerateur-bar-5521265","Réfrigérateur bar","Neuf","Plateau

Dakar","90 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9fb48379d513786e719647afe110a3d/-/horizon-files-prod/ed/picture/qzvv565q/73d76046b1677221c3fbbd3903f2ac962c4d0bff.jpg"
